fecha,estado,producto,precio_kg,mercado,tipo_alimentacion,demanda,oferta,inflacion,temperatura,ventas
2021-09-13,Guanajuato,bistec,233,digital,engorda_corral,baja,media,"8,57",17,109
2023-10-19,Puebla,arrachera,273,tradicional,mixto,media,media,5,38,144
2023-01-23,Sonora,bistec,249,tradicional,mixto,alta,media,"8,27",33,175
2023-04-12,Michoacán,costilla,226,supermercado,pastoreo,baja,media,"8,03",33,43
2024-07-04,Sinaloa,arrachera,288,tradicional,engorda_corral,alta,alta,"4,28",35,187
2023-07-17,Nuevo León,costilla,248,central_abasto,pastoreo,alta,media,"4,27",16,247
2022-03-27,Puebla,carne_molida,224,digital,mixto,muy_alta,media,"8,96",32,80
2021-08-23,Oaxaca,carne_molida,249,tradicional,mixto,muy_alta,baja,"6,72",36,126
2023-02-09,Querétaro,carne_molida,228,central_abasto,mixto,alta,baja,"3,94",24,62
2023-11-20,Puebla,carne_molida,205,supermercado,pastoreo,baja,baja,"7,17",25,253
2023-05-28,Sinaloa,costilla,246,central_abasto,engorda_corral,media,alta,"5,57",16,65
2022-02-25,Yucatán,arrachera,355,digital,engorda_corral,muy_alta,baja,"5,92",27,213
2021-12-24,Yucatán,costilla,241,tradicional,mixto,alta,alta,"6,48",27,155
2021-12-09,CDMX,bistec,261,central_abasto,engorda_corral,alta,media,"9,39",15,106
2023-09-24,Veracruz,sirloin,307,tradicional,pastoreo,muy_alta,baja,"8,34",36,294
2024-07-20,Yucatán,costilla,284,supermercado,pastoreo,alta,media,"5,41",25,186
2022-05-02,Veracruz,arrachera,262,tradicional,pastoreo,alta,alta,"4,64",12,158
2023-05-14,Puebla,costilla,304,supermercado,engorda_corral,alta,baja,"7,19",23,251
2022-05-23,CDMX,costilla,247,tradicional,pastoreo,media,baja,"7,43",14,270
2021-06-05,Guanajuato,bistec,190,supermercado,pastoreo,baja,alta,"8,57",21,228
2021-10-13,Puebla,sirloin,348,supermercado,engorda_corral,alta,media,"8,68",24,250
2022-02-10,Veracruz,sirloin,312,central_abasto,mixto,muy_alta,media,"6,5",19,114
2023-04-30,Veracruz,carne_molida,226,supermercado,pastoreo,alta,media,"4,53",26,246
2024-11-13,Veracruz,bistec,218,tradicional,mixto,baja,alta,"7,32",25,173
2021-11-27,Puebla,arrachera,301,central_abasto,mixto,alta,media,"7,87",37,238
2024-07-27,Yucatán,carne_molida,203,central_abasto,engorda_corral,media,media,"6,03",11,98
2022-08-22,CDMX,bistec,221,digital,pastoreo,baja,baja,"9,5",38,87
2023-07-16,Sonora,costilla,253,supermercado,pastoreo,baja,alta,"5,25",29,199
2023-04-17,Chiapas,costilla,239,central_abasto,pastoreo,muy_alta,media,"4,09",31,241
2024-05-05,Querétaro,sirloin,311,digital,pastoreo,media,alta,"6,68",34,94
2022-10-02,Michoacán,costilla,270,supermercado,pastoreo,baja,media,"8,35",10,147
2024-04-30,Chiapas,bistec,248,supermercado,pastoreo,alta,media,"6,71",20,216
2021-12-16,Jalisco,costilla,257,digital,engorda_corral,baja,media,"9,09",24,217
2023-07-25,Jalisco,costilla,248,central_abasto,pastoreo,media,media,"5,01",16,53
2023-06-01,CDMX,arrachera,300,supermercado,engorda_corral,baja,media,"8,82",15,125
2024-12-17,Yucatán,bistec,218,supermercado,pastoreo,baja,baja,9,20,71
2021-06-14,Veracruz,bistec,230,digital,mixto,media,baja,"4,43",17,42
2022-06-21,Nuevo León,sirloin,323,digital,mixto,media,media,"6,48",18,145
2024-08-09,Yucatán,carne_molida,241,supermercado,engorda_corral,muy_alta,media,"6,88",17,216
2022-01-11,Veracruz,bistec,252,central_abasto,mixto,alta,baja,"5,07",18,273
2023-06-17,Puebla,carne_molida,206,tradicional,mixto,baja,baja,"6,67",31,56
2022-11-18,Jalisco,carne_molida,205,central_abasto,pastoreo,baja,baja,"7,54",10,65
2023-09-07,Coahuila,costilla,211,tradicional,pastoreo,baja,alta,"4,13",27,291
2021-09-01,Oaxaca,arrachera,279,digital,pastoreo,media,media,"8,22",34,141
2022-12-14,Nuevo León,carne_molida,241,digital,mixto,alta,media,"8,42",29,169
2024-11-27,Yucatán,bistec,259,tradicional,engorda_corral,muy_alta,media,6,34,293
2021-06-01,Yucatán,arrachera,305,digital,mixto,alta,baja,"8,86",10,74
2024-03-24,Guanajuato,costilla,255,tradicional,mixto,alta,alta,"7,62",37,186
2022-01-18,Jalisco,sirloin,289,central_abasto,mixto,media,alta,"8,64",20,180
2022-07-28,Sonora,costilla,269,digital,mixto,media,alta,"9,27",16,113
2023-04-26,Michoacán,costilla,267,supermercado,mixto,media,alta,"4,5",38,247
2022-10-16,Sinaloa,costilla,242,tradicional,pastoreo,muy_alta,alta,"4,06",33,168
2023-09-16,Coahuila,carne_molida,235,tradicional,engorda_corral,media,baja,"6,83",13,300
2021-02-02,Coahuila,arrachera,292,tradicional,mixto,muy_alta,media,"6,65",20,210
2021-11-15,Michoacán,sirloin,329,supermercado,pastoreo,media,baja,"6,24",22,45
2024-07-02,Sonora,carne_molida,225,digital,pastoreo,baja,baja,"7,86",13,298
2022-03-17,Yucatán,bistec,236,supermercado,mixto,baja,baja,"5,06",21,60
2023-07-27,Nuevo León,sirloin,296,digital,pastoreo,media,baja,"7,33",11,181
2024-11-02,Sonora,carne_molida,228,tradicional,mixto,alta,media,"8,1",22,90
2024-04-15,Oaxaca,bistec,225,central_abasto,pastoreo,alta,baja,"4,33",17,203
2024-03-12,Chiapas,costilla,286,supermercado,engorda_corral,muy_alta,media,"6,87",14,105
2024-09-21,Chiapas,carne_molida,213,supermercado,pastoreo,muy_alta,alta,"6,38",27,138
2021-12-02,Veracruz,costilla,246,tradicional,mixto,media,alta,"7,88",17,260
2022-11-15,Sonora,arrachera,291,supermercado,engorda_corral,baja,baja,"5,37",21,231
2022-10-08,Sonora,bistec,271,digital,mixto,media,baja,"3,87",15,102
2021-09-20,Yucatán,costilla,276,central_abasto,engorda_corral,media,baja,8,16,260
2021-01-13,Querétaro,bistec,222,tradicional,pastoreo,baja,baja,"4,03",26,98
2024-07-17,Sinaloa,bistec,227,central_abasto,mixto,alta,media,"5,62",24,204
2022-02-21,Oaxaca,sirloin,285,tradicional,pastoreo,alta,media,"5,24",11,99
2022-02-22,CDMX,bistec,262,digital,mixto,alta,media,"5,4",36,235
2024-10-28,Veracruz,bistec,229,digital,pastoreo,alta,media,"3,67",14,45
2024-10-09,Querétaro,arrachera,275,tradicional,engorda_corral,media,baja,"6,17",24,131
2022-02-25,Yucatán,sirloin,330,tradicional,engorda_corral,baja,baja,"4,98",12,156
2022-01-05,Coahuila,costilla,236,supermercado,pastoreo,baja,baja,"8,41",20,203
2022-06-22,Puebla,costilla,270,digital,engorda_corral,muy_alta,alta,"4,29",31,118
2022-04-25,CDMX,bistec,256,central_abasto,engorda_corral,baja,media,"8,25",37,141
2021-05-11,Sinaloa,arrachera,317,supermercado,mixto,alta,baja,"7,14",16,99
2024-06-08,Chiapas,sirloin,333,central_abasto,engorda_corral,media,baja,"5,62",16,105
2023-10-13,CDMX,arrachera,273,central_abasto,mixto,media,alta,"4,14",37,130
2021-11-01,Veracruz,carne_molida,203,digital,mixto,alta,alta,"8,28",11,164
2022-12-19,Coahuila,carne_molida,239,central_abasto,mixto,muy_alta,media,"4,22",37,224
2021-08-06,Querétaro,costilla,242,tradicional,mixto,media,baja,"6,74",26,220
2023-01-20,Coahuila,sirloin,289,central_abasto,mixto,alta,alta,"6,04",29,104
2022-05-30,Guanajuato,costilla,284,supermercado,engorda_corral,baja,baja,"6,45",32,183
2023-08-27,Michoacán,bistec,251,central_abasto,mixto,media,baja,"4,39",25,153
2021-05-12,Guanajuato,bistec,243,central_abasto,mixto,alta,media,"6,86",29,192
2022-01-22,Querétaro,sirloin,287,digital,mixto,baja,alta,"7,72",24,249
2022-03-04,Veracruz,sirloin,323,digital,pastoreo,muy_alta,alta,"5,77",27,178
2021-06-22,Veracruz,arrachera,271,digital,pastoreo,alta,alta,"5,46",33,275
2024-07-08,Sinaloa,sirloin,297,tradicional,mixto,media,baja,"5,15",23,110
2022-09-09,Nuevo León,carne_molida,183,supermercado,pastoreo,baja,alta,"3,72",15,168
2022-12-10,Chiapas,costilla,248,central_abasto,mixto,baja,baja,"6,72",38,134
2024-07-15,Michoacán,carne_molida,212,tradicional,engorda_corral,media,baja,"7,15",20,171
2022-09-24,Sonora,bistec,241,supermercado,pastoreo,muy_alta,alta,"9,48",19,165
2023-07-06,Veracruz,arrachera,262,tradicional,pastoreo,media,media,"7,77",16,217
2023-09-25,Oaxaca,arrachera,273,tradicional,engorda_corral,alta,alta,"8,77",32,61
2024-02-02,Jalisco,arrachera,269,digital,mixto,baja,alta,"9,27",35,227
2021-09-10,Oaxaca,carne_molida,178,tradicional,pastoreo,baja,media,"8,54",23,261
2022-06-21,Yucatán,bistec,225,tradicional,engorda_corral,baja,media,"5,52",30,223
2021-10-22,Coahuila,costilla,309,central_abasto,engorda_corral,muy_alta,baja,"8,28",20,263
2021-08-14,Puebla,arrachera,273,supermercado,mixto,alta,alta,"7,57",10,71
2024-09-13,Michoacán,arrachera,325,supermercado,engorda_corral,alta,media,"6,3",20,217
2023-06-12,Coahuila,costilla,266,supermercado,mixto,baja,media,"7,78",31,102
2021-09-21,Sinaloa,costilla,257,digital,engorda_corral,baja,baja,"8,5",26,138
2024-08-01,Querétaro,costilla,281,digital,engorda_corral,muy_alta,media,"6,27",31,131
2023-05-19,Querétaro,costilla,223,supermercado,mixto,baja,alta,"8,98",10,272
2022-01-29,CDMX,carne_molida,178,digital,engorda_corral,baja,alta,"6,72",13,132
2022-12-23,Nuevo León,carne_molida,223,digital,mixto,alta,alta,"5,42",36,176
2023-11-20,CDMX,arrachera,311,supermercado,mixto,media,baja,"8,94",20,176
2022-02-20,Nuevo León,bistec,257,tradicional,engorda_corral,alta,baja,"6,27",22,121
2022-07-06,Sonora,bistec,238,tradicional,mixto,alta,baja,"4,2",36,279
2021-07-03,Puebla,sirloin,334,tradicional,pastoreo,alta,baja,"6,2",23,259
2023-02-13,Sinaloa,bistec,230,supermercado,engorda_corral,baja,alta,"4,38",36,244
2024-04-22,Coahuila,arrachera,337,digital,engorda_corral,muy_alta,baja,"9,08",20,260
2022-01-08,Puebla,arrachera,265,tradicional,mixto,alta,media,"4,6",21,54
2022-06-26,Veracruz,sirloin,303,tradicional,engorda_corral,media,media,"4,87",28,142
2024-02-02,Sonora,carne_molida,244,tradicional,engorda_corral,muy_alta,baja,"5,14",12,100
2021-05-17,Puebla,costilla,238,digital,engorda_corral,baja,media,"7,03",19,113
2023-12-14,Yucatán,carne_molida,232,supermercado,engorda_corral,media,media,"6,78",20,47
2023-04-06,Oaxaca,costilla,222,central_abasto,engorda_corral,baja,alta,"5,89",25,180
2021-04-15,Querétaro,sirloin,311,supermercado,engorda_corral,baja,media,"4,62",14,281
2021-06-02,Sinaloa,arrachera,244,central_abasto,engorda_corral,baja,alta,"8,16",19,88
2022-10-04,Jalisco,costilla,289,supermercado,engorda_corral,baja,baja,"5,25",35,195
2022-10-29,Veracruz,sirloin,332,supermercado,engorda_corral,baja,media,"7,52",38,72
2023-03-09,Guanajuato,sirloin,354,digital,mixto,alta,baja,"6,13",19,94
2024-06-26,Jalisco,sirloin,336,digital,mixto,muy_alta,baja,"7,34",31,242
2024-10-11,Guanajuato,bistec,269,supermercado,engorda_corral,muy_alta,media,"4,55",12,55
2023-01-04,Jalisco,carne_molida,190,tradicional,mixto,muy_alta,alta,"3,85",36,254
2021-09-26,Nuevo León,carne_molida,244,digital,engorda_corral,alta,media,"5,37",22,208
2024-07-28,Jalisco,sirloin,332,digital,engorda_corral,baja,baja,"9,24",32,299
2024-05-19,Sonora,bistec,253,central_abasto,mixto,alta,media,"7,49",30,220
2022-12-23,Chiapas,carne_molida,228,supermercado,mixto,alta,baja,"9,42",20,166
2023-05-24,Jalisco,arrachera,281,central_abasto,engorda_corral,alta,alta,"7,35",14,187
2023-03-12,Jalisco,bistec,261,digital,engorda_corral,alta,media,"9,25",14,229
2023-08-31,Puebla,bistec,262,digital,mixto,media,baja,"8,33",25,122
2023-06-19,Guanajuato,arrachera,288,supermercado,pastoreo,muy_alta,alta,"3,7",31,127
2021-04-20,Nuevo León,costilla,241,supermercado,mixto,baja,alta,"7,85",19,181
2024-07-31,Michoacán,sirloin,311,central_abasto,engorda_corral,muy_alta,alta,"4,05",21,126
2023-02-26,Veracruz,costilla,227,supermercado,pastoreo,baja,media,"7,87",31,226
2023-11-03,Jalisco,bistec,238,tradicional,engorda_corral,alta,baja,"4,2",15,214
2024-11-06,Sinaloa,costilla,274,digital,pastoreo,muy_alta,media,"8,33",20,106
2021-11-27,Guanajuato,arrachera,315,central_abasto,pastoreo,muy_alta,media,"9,15",18,150
2021-01-07,Puebla,carne_molida,232,digital,mixto,muy_alta,baja,"6,46",11,135
2021-09-19,Sonora,sirloin,300,tradicional,mixto,alta,alta,"7,19",21,65
2023-10-24,Oaxaca,carne_molida,212,tradicional,pastoreo,media,media,"7,41",11,72
2024-05-01,Chiapas,bistec,276,digital,engorda_corral,media,baja,"8,01",16,265
2021-08-15,Sinaloa,bistec,266,supermercado,engorda_corral,alta,alta,"5,25",14,283
2021-08-03,Coahuila,sirloin,304,digital,mixto,media,alta,"7,88",29,209
2021-08-05,Nuevo León,arrachera,274,supermercado,pastoreo,baja,media,"6,21",23,267
2022-10-24,Michoacán,costilla,209,tradicional,pastoreo,media,alta,"7,63",10,298
2024-03-19,Michoacán,carne_molida,197,central_abasto,engorda_corral,baja,media,"7,35",32,157
2023-09-24,Jalisco,arrachera,288,supermercado,mixto,alta,alta,"7,55",18,288
2022-03-05,Guanajuato,costilla,228,tradicional,pastoreo,baja,alta,"5,25",13,126
2024-01-17,Chiapas,sirloin,302,supermercado,mixto,baja,media,"7,99",15,181
2021-03-16,Veracruz,costilla,277,supermercado,engorda_corral,alta,baja,"9,2",29,120
2024-06-04,Querétaro,arrachera,309,supermercado,engorda_corral,media,baja,"5,52",20,228
2021-03-10,Nuevo León,carne_molida,256,supermercado,engorda_corral,media,baja,"5,14",25,202
2024-04-08,Coahuila,sirloin,319,central_abasto,engorda_corral,alta,alta,"5,54",33,151
2023-06-19,Nuevo León,sirloin,310,tradicional,mixto,media,media,"9,03",17,102
2022-12-31,Querétaro,sirloin,330,tradicional,engorda_corral,media,baja,"6,05",16,190
2023-08-27,Puebla,costilla,251,digital,engorda_corral,media,media,"5,27",33,102
2023-08-19,Guanajuato,arrachera,319,supermercado,mixto,media,baja,"3,57",10,262
2021-12-15,CDMX,arrachera,277,digital,pastoreo,media,media,"4,37",17,292
2023-05-05,Yucatán,sirloin,355,tradicional,engorda_corral,alta,baja,"8,96",18,164
2021-10-20,Michoacán,bistec,222,tradicional,pastoreo,media,baja,"3,94",25,208
2024-02-26,Querétaro,sirloin,355,digital,engorda_corral,muy_alta,media,"5,72",26,151
2023-06-15,Coahuila,carne_molida,183,central_abasto,mixto,muy_alta,alta,"6,58",16,248
2023-06-25,Veracruz,bistec,238,tradicional,pastoreo,alta,alta,"5,93",32,75
2022-04-26,Sinaloa,sirloin,269,digital,pastoreo,baja,alta,"7,94",31,57
2024-09-02,Oaxaca,arrachera,316,digital,engorda_corral,media,baja,"8,11",12,168
2023-12-14,Querétaro,bistec,271,central_abasto,pastoreo,muy_alta,baja,"6,09",16,252
2024-10-09,Sonora,carne_molida,164,tradicional,pastoreo,baja,alta,"4,21",22,127
2022-03-18,Michoacán,sirloin,316,central_abasto,mixto,alta,media,"4,01",16,266
2021-07-14,Veracruz,arrachera,304,tradicional,mixto,alta,media,"8,77",19,155
2022-05-05,Guanajuato,arrachera,283,digital,pastoreo,media,baja,"7,53",10,99
2022-11-11,Yucatán,arrachera,293,tradicional,engorda_corral,muy_alta,alta,"5,83",26,61
2023-09-21,Sinaloa,carne_molida,206,tradicional,mixto,media,media,4,10,274
2022-04-17,Puebla,sirloin,281,digital,pastoreo,baja,media,"4,48",18,259
2023-12-25,Jalisco,arrachera,303,digital,pastoreo,muy_alta,baja,"5,08",18,204
2024-12-24,Veracruz,sirloin,342,tradicional,engorda_corral,muy_alta,baja,"7,82",18,148
2022-06-20,Guanajuato,arrachera,285,supermercado,pastoreo,alta,baja,"3,96",38,40
2022-10-08,Coahuila,carne_molida,201,digital,engorda_corral,media,alta,"4,68",22,143
2024-03-04,Sonora,arrachera,286,digital,pastoreo,media,media,"8,91",15,246
2023-04-23,Veracruz,costilla,256,digital,pastoreo,baja,baja,"9,26",25,290
2023-12-23,Michoacán,bistec,224,tradicional,mixto,alta,baja,"5,04",11,178
2021-01-30,Jalisco,arrachera,271,digital,mixto,alta,alta,"5,86",19,92
2023-08-27,Sonora,costilla,254,tradicional,pastoreo,alta,baja,"4,28",37,149
2023-10-02,Jalisco,costilla,248,tradicional,mixto,alta,alta,"6,42",23,170
2024-07-11,Guanajuato,arrachera,286,supermercado,engorda_corral,baja,baja,"8,27",31,228
2022-08-09,CDMX,costilla,246,central_abasto,engorda_corral,muy_alta,alta,"7,09",30,293
2024-12-25,Sonora,sirloin,349,supermercado,engorda_corral,muy_alta,media,"8,99",37,69
2023-10-28,CDMX,bistec,260,tradicional,engorda_corral,muy_alta,baja,"4,63",10,253
2024-10-29,Coahuila,carne_molida,187,tradicional,pastoreo,alta,baja,"7,14",31,184
2024-11-05,Querétaro,arrachera,244,tradicional,pastoreo,baja,alta,"4,96",11,230
2023-03-09,Sonora,arrachera,298,supermercado,mixto,muy_alta,media,"9,45",21,252
2021-09-25,Sonora,costilla,229,tradicional,mixto,media,media,"8,01",28,58
2024-06-19,Michoacán,sirloin,298,supermercado,mixto,baja,media,"4,03",29,48
2023-05-03,Guanajuato,bistec,224,central_abasto,engorda_corral,media,alta,"4,93",14,189
2024-09-11,Chiapas,arrachera,280,supermercado,mixto,muy_alta,alta,"8,98",19,222
2022-09-23,Querétaro,arrachera,297,tradicional,mixto,media,baja,"4,4",15,135
2022-07-26,Guanajuato,bistec,286,supermercado,mixto,muy_alta,media,"6,79",20,71
2022-06-10,Nuevo León,sirloin,351,digital,engorda_corral,muy_alta,media,"9,04",29,140
2023-05-02,Sinaloa,sirloin,348,digital,mixto,muy_alta,alta,"9,15",31,65
2023-10-02,Oaxaca,costilla,260,supermercado,pastoreo,baja,media,"3,6",21,64
2021-07-17,CDMX,arrachera,307,central_abasto,mixto,alta,baja,"5,49",13,80
2024-04-15,Veracruz,sirloin,339,supermercado,engorda_corral,media,baja,"8,6",24,71
2024-05-08,Jalisco,sirloin,338,central_abasto,pastoreo,muy_alta,baja,"7,78",25,193
2021-08-01,Jalisco,bistec,240,central_abasto,mixto,media,media,"8,23",21,49
2021-01-25,Querétaro,sirloin,314,tradicional,mixto,baja,media,"7,71",17,47
2023-09-27,Jalisco,costilla,246,central_abasto,pastoreo,alta,alta,"5,36",27,144
2021-01-03,Jalisco,sirloin,302,supermercado,mixto,baja,media,"8,85",15,258
2021-10-18,Sinaloa,costilla,273,tradicional,pastoreo,muy_alta,baja,"5,52",32,246
2021-01-10,Querétaro,costilla,283,tradicional,engorda_corral,alta,baja,"4,05",15,170
2024-07-19,Guanajuato,carne_molida,177,tradicional,pastoreo,media,alta,"4,07",38,214
2024-02-22,Nuevo León,bistec,217,digital,pastoreo,baja,alta,"6,74",13,111
2022-07-15,Oaxaca,bistec,246,digital,pastoreo,media,baja,"3,62",26,227
2023-01-30,Nuevo León,sirloin,313,supermercado,mixto,media,alta,"3,87",13,56
2021-11-06,Nuevo León,costilla,295,supermercado,engorda_corral,media,media,"4,4",29,87
2023-04-18,Puebla,bistec,246,tradicional,mixto,alta,baja,"3,52",17,245
2023-03-29,Puebla,costilla,274,central_abasto,pastoreo,muy_alta,baja,"4,4",18,67
2022-04-18,Jalisco,carne_molida,183,central_abasto,pastoreo,alta,alta,"3,82",14,255
2023-06-02,Jalisco,sirloin,309,supermercado,pastoreo,alta,baja,"5,89",19,218
2021-04-19,Oaxaca,carne_molida,228,supermercado,mixto,media,baja,"4,87",17,162
2023-01-28,Veracruz,bistec,208,central_abasto,mixto,muy_alta,alta,"3,62",28,150
2024-03-27,Nuevo León,sirloin,297,digital,pastoreo,alta,alta,"4,19",24,269
2021-10-11,Sinaloa,bistec,245,central_abasto,engorda_corral,alta,alta,"5,01",23,222
2024-03-27,Nuevo León,bistec,259,supermercado,engorda_corral,muy_alta,alta,"8,71",31,224
2022-10-26,Yucatán,bistec,236,central_abasto,mixto,muy_alta,baja,"8,43",29,184
2022-04-05,CDMX,carne_molida,216,digital,mixto,media,media,"8,99",33,157
2021-04-02,Jalisco,arrachera,322,supermercado,mixto,baja,baja,"3,59",23,237
2021-12-31,Nuevo León,arrachera,275,central_abasto,mixto,alta,alta,"6,98",20,121
2021-07-11,Michoacán,bistec,231,tradicional,pastoreo,muy_alta,baja,"6,57",36,182
2021-07-20,Guanajuato,arrachera,298,supermercado,mixto,media,alta,"4,46",32,60
2022-04-28,Yucatán,carne_molida,238,central_abasto,engorda_corral,muy_alta,baja,"8,11",29,80
2022-11-22,Veracruz,carne_molida,204,tradicional,engorda_corral,baja,baja,"8,69",37,267
2024-01-03,Michoacán,carne_molida,204,tradicional,pastoreo,muy_alta,baja,"5,97",32,185
2024-10-23,Coahuila,sirloin,322,supermercado,mixto,media,baja,"7,26",18,270
2024-08-01,Querétaro,sirloin,314,supermercado,mixto,media,media,"5,2",12,165
2021-04-03,Sinaloa,arrachera,271,tradicional,pastoreo,baja,baja,"3,86",37,114
2023-12-21,Guanajuato,carne_molida,223,digital,engorda_corral,media,baja,"3,94",32,40
2021-08-25,Chiapas,sirloin,328,digital,engorda_corral,media,media,"8,11",20,145
2024-01-03,Jalisco,costilla,289,supermercado,engorda_corral,muy_alta,media,"7,55",19,300
2022-12-10,Sinaloa,bistec,252,digital,mixto,media,baja,"4,1",10,300
2024-02-11,Chiapas,sirloin,314,supermercado,pastoreo,media,media,"7,96",27,63
2021-01-10,Chiapas,bistec,258,tradicional,engorda_corral,alta,media,"4,76",11,134
2023-11-06,Guanajuato,carne_molida,230,tradicional,engorda_corral,alta,media,"5,22",34,191
2023-08-12,Jalisco,arrachera,290,supermercado,mixto,alta,alta,"8,88",26,280
2023-04-15,Jalisco,costilla,254,tradicional,engorda_corral,baja,media,"3,67",14,122
